Order Number at CW;Article Number;Order Line Number;Material;Material;Route;Route;Route Serial Number;Timestamp for Picking;Box number;Area;Station;Number of lots-white;Number of lots-Green;No. of picks;Quantity
150417;2622777793;3;1000051516;3-PHASE BUSBARS MODULAR FOR 2 BREAKERS;9L;9L;Not assigned;13:05:19;200025039;29;23;2;5;1;10
150417;2622799399;7;1000333455;3RM1 DS 0,4-2,0A, 24V;9L;9L;Not assigned;13:05:19;200025039;29;23;2;5;1;20
150417;2622799593;8;1000333475;3-PHASE BUSBAR, TRIPLE;9L;9L;Not assigned;13:05:19;200025039;29;23;2;5;1;10
150417;2622812580;4;1000099969;CIRCUIT-BREAKER SCREW 5A3RV2011-1FA10;9L;9L;Not assigned;11:05:00;200055566;28;23;2;5;1;10
150417;2622812645;5;1000099972;CIRCUIT-BREAKER  7-10A;9L;9L;Not assigned;11:05:00;200055566;28;23;2;5;1;10
150417;2622814148;9;1000097679;CONT,AC3.3KW 1NC DC24V 3RT2015-1BB42;9L;9L;Not assigned;11:10:11;200055131;28;23;2;5;1;20
150417;2622815273;6;1000097941;TRANSVERSE AUX. SWITCH 1CO;9L;9L;Not assigned;13:05:19;200025039;29;23;2;5;1;10
150417;2622830782;10;1000099035;SURGE.SUPP W/DIODE 12-250VAC;9L;9L;Not assigned;13:05:19;200025039;29;23;2;5;1;20
150417;2686037848;2;1000347871;SM 1223 16DI/16DO DC 24V 0.5A;9L;9L;Not assigned;11:05:00;200055566;28;23;2;5;1;10
150417;2686038261;1;1000413977;S7-1200 1214 14DI/10DOT/2AI 24D;9L;9L;Not assigned;13:05:19;200025039;27;23;2;5;1;10
150417;5417322596;14;1000428252;LEGEND PLATE 800F-15YS;9L;9L;Not assigned;13:05:19;200025039;29;23;2;5;1;10
150417;7524700465;11;1000059340;LS PLAST 1NC1NO SA ISO16 1 ACTUATION LA;9L;9L;Not assigned;13:05:19;200025039;27;23;2;5;1;5
150419;5446467202;2;1000665008;ELEVO LED II-III PENDANT SET;9J;9J;Not assigned;10:44:09;200007919;28;23;0;3;1;2
150420;5424584806;1;1000536113;MICO+ 4.10;9Q;9Q;Not assigned;11:32:42;200012985;27;23;1;0;1;1
150424;1017036574;3;1000394450;FUGA STIKK M/AFB. M/J      HVID;8J;8J;47;11:11:57;200069172;25;8;1;0;1;1
150424;1017037023;4;1000394478;FRAME 50 1.5M      500D6815WH;8J;8J;47;11:11:57;200069172;21;8;1;0;1;1
150424;1017037764;5;1000394540;SURFACE BASE 1.5M 503D6615WH;8J;8J;47;11:11:57;200069172;25;8;1;0;1;1
150424;1018020534;1;1000395340;UK FLERPOLET STIKK. U/AFB 5P LGRAA;8J;8J;47;11:11:57;200069172;29;8;1;0;1;1
150424;1028009341;2;1000395747;UK STIKPROP FLERPOLET LIGE LGRA;8J;8J;47;11:11:57;200069172;25;8;1;0;1;1
150428;300000629;1;1000387060;UK PLASTHAANDSPAENDER;15;15;Not assigned;10:56:31;200053556;28;10;0;8;1;2
150428;300000629;2;1000387060;UK PLASTHAANDSPAENDER;15;15;Not assigned;10:37:12;200074504;28;10;0;8;1;2
150428;300000629;3;1000387060;UK PLASTHAANDSPAENDER;15;15;Not assigned;10:42:57;200025508;28;10;0;8;1;2
150428;300000629;4;1000387060;UK PLASTHAANDSPAENDER;15;15;Not assigned;10:41:26;200050574;28;10;0;8;1;2
150428;300000629;5;1000387060;UK PLASTHAANDSPAENDER;15;15;Not assigned;10:51:11;200062870;28;10;0;8;1;2
150428;300000629;6;1000387060;UK PLASTHAANDSPAENDER;15;15;Not assigned;10:39:31;200026853;28;10;0;8;1;2
150428;300000629;7;1000387060;UK PLASTHAANDSPAENDER;15;15;Not assigned;10:55:36;200073523;28;10;0;8;1;2
150428;300000629;8;1000387060;UK PLASTHAANDSPAENDER;15;15;Not assigned;10:43:35;200056498;28;10;0;8;1;1
150429;2622770431;6;1000083435;CONNECTING MODULE, S00-S0;9L;9L;Not assigned;12:22:15;200027727;29;23;0;1;1;10
150429;2622777816;3;1000025767;3-PHASE BUSBARS MODULAR FOR 4 BREAKERS;9L;9L;Not assigned;12:22:15;200027727;29;23;0;1;1;1
150429;2622812726;5;1000099970;CIRCUIT-BREAKER  4.5-6.3A;9L;9L;Not assigned;12:22:15;200027727;28;23;0;1;1;1
150429;2622812768;4;1000097929;CIRCUIT-BREAKER SCREW 0.8A3RV2011-0HA10;9L;9L;Not assigned;12:22:15;200027727;28;23;0;1;1;5
150429;2686037848;2;1000347871;SM 1223 16DI/16DO DC 24V 0.5A;9L;9L;Not assigned;12:22:15;200027727;28;23;0;1;1;1
150429;2686038232;1;1000413974;S7-1200 1212 8DI/6DOT/2AI 24DC;9L;9L;Not assigned;12:22:15;200027727;27;23;0;1;1;1
150429;7512404029;8;1000089060;Filterfan 38m3/h 24V DC IP54;9L;9L;Not assigned;12:22:15;200027727;27;23;0;1;1;1
150429;7512404362;9;1000088970;OUTLET GRID CUT-OUT 92X92MM;9L;9L;Not assigned;12:22:15;200027727;27;23;0;1;1;1
150429;7517803104;12;1000077313;PUSHBUTTON OPERATOR HEAD ZB4BA2;9L;9L;Not assigned;12:22:15;200027727;29;23;0;1;1;1
150429;7517804093;15;1000036551;ILLUM SELEC HEAD 2 POS WHITE ZB4BK1213;9L;9L;Not assigned;12:22:15;200027727;29;23;0;1;1;1
150429;7517804967;10;1000028158;MUSHROOMM PB HEAD ZB4BS844;9L;9L;Not assigned;12:22:15;200027727;28;23;0;1;1;5
150429;7517807184;14;1000064509;ILLUMINATED PB HE RED ZB4BW143;9L;9L;Not assigned;12:22:15;200027727;29;23;0;1;1;1
150429;7517807265;13;1000002162;ILLUMINATED PB HE ZB4BW333;9L;9L;Not assigned;12:22:15;200027727;28;23;0;1;1;5
150429;7517809001;16;1000060578;E. STOP LEGEND PLATE ZBY9101;9L;9L;Not assigned;12:22:15;200027727;29;23;0;1;1;5
150429;7517809218;11;1000027180;LEGEND CARRIER ZBZ33;9L;9L;Not assigned;12:22:15;200027727;28;23;0;1;1;10
150429;812105135;7;1000424873;CUBO S ENCLOSURE. ABS. GREY 125X175X125;9L;9L;Not assigned;12:22:15;200027727;27;23;0;1;1;1
150431;9897000159;1;1000442741;LABEL YELLOW 25,40X63,50X19,05;2E;2E;70;11:02:44;200008118;28;14;1;0;1;2
150432;7624801455;1;1000475281;SENSAGUARD, RECTANGULAR 3M;5E;5E;48;13:10:24;200060106;27;16;0;7;1;15
150432;821101117;5;1000316114;RING TERMINAL AB4685R YELLOW;5E;5E;48;13:10:24;200060106;29;16;0;7;1;100
150432;839103479;3;1000315830;Knock-in anchor M6X30 without collar;5E;5E;48;13:10:24;200060106;21;16;0;7;1;1.000
150432;839123776;2;1000390721;SPUN SCREW PAN HEAD TORX 20 M4,0X35;5E;5E;48;13:10:24;200060106;25;16;0;7;1;1.000
150432;921100186;4;1000392952;ENDTERMINAL BROWN 10.0/12;5E;5E;48;13:10:24;200060106;29;16;0;7;1;100
150433;878102020;1;1000708096;GRILLE MVM200S 200X200MM ALU WHITE W/NET;8U;8U;74;10:58:58;200000504;28;16;1;0;1;1
150434;5486546374;1;1000463111;SWITCH 8XGIGABIT POE  DGS-1008P;B1;B1;9;10:47:22;200005762;28;12;0;1;1;1
150435;7622805916;1;1000079403;SOCKET MR 78750 11 POLE;9J;9J;Not assigned;12:07:09;200025115;27;23;0;2;1;1
150435;8212027200;4;1000085397;mnx with grey cover pcm150/125g;9J;9J;Not assigned;12:07:09;200025115;27;23;0;2;1;1
150435;9624017483;3;1000250102;2 to 4-point level cont CLP4MA2A230;9J;9J;Not assigned;12:07:09;200025115;28;23;0;2;1;1
150436;1017054954;5;1000661210;0.5M LED LAMP, FUGA, 250V, RED;9H;9H;Not assigned;12:12:14;200034064;28;23;0;3;1;5
150436;2686011194;1;1000635594;LOGO 230RCE V8 8DI 4DO WITH DISPLAY;9H;9H;Not assigned;12:12:14;200034064;28;23;0;3;1;5
150436;2686011275;2;1000635602;LOGO DM8 230R DI 4 DO4 (5A RELAIS);9H;9H;Not assigned;12:12:14;200034064;28;23;0;3;1;5
150436;2894500400;7;1000673018;FLASHLIGHT LED LENSER T2 - 240 LUMEN;9H;9H;Not assigned;12:12:14;200034064;28;23;0;3;1;4
150436;5421817521;3;1000592401;COMPACT SPLICING CONNECTORS 2-CONDUCTOR;9H;9H;Not assigned;12:12:14;200034064;27;23;0;3;1;100
150436;5421817534;4;1000592402;COMPACT SPLICING CONNECTORS 3-CONDUCTOR;9H;9H;Not assigned;12:12:14;200034064;25;23;0;3;1;50
150436;802001692;8;1000387882;BEMUFLEX SCREW PH TX20 M4,2X30;9H;9H;Not assigned;10:50:53;200070596;28;23;0;3;1;200
150436;897204051;6;1000748478;PERMANENT MARKER STAND BLACK - 1PC;9H;9H;Not assigned;12:12:14;200034064;27;23;0;3;1;6
150437;2617013352;10;1000057892;ACTUATOR WITH ONE CONTACT, 1 NC;9H;9H;Not assigned;12:34:31;200082140;28;23;0;3;1;20
150437;2617013938;11;1000002014;BACKING PLATE FOR EMERG STOP 3SB3921-0AB;9H;9H;Not assigned;11:26:15;200075379;29;23;0;3;1;10
150437;2617014131;12;1000081958;MUSHROOM PUSHB. 40 MM, ROUND, M.PLASTIC;9H;9H;Not assigned;11:26:15;200075379;29;23;0;3;1;10
150437;2665100482;4;1000037215;GLAND PLATE CABLE SCREENING KIT (FSA);9H;9H;Not assigned;12:34:31;200082140;28;23;0;3;1;2
150437;2686037110;3;1000096693;S7-1200 SIGNAL BOARD SB1223 2DI/2DO;9H;9H;Not assigned;11:26:15;200075379;29;23;0;3;1;10
150437;2686038258;2;1000413976;S7-1200 1214 14DI/10DOR/2AI 24D;9H;9H;Not assigned;12:34:31;200082140;27;23;0;3;1;10
150437;2686038368;1;1000599445;S7-1200, CPU 1211C, AC/DC/RLY, 30KB, FW4;9H;9H;Not assigned;12:34:31;200082140;27;23;0;3;1;5
150437;2921112059;13;1000044865;ENDTERMINAL TWIN GREY 2X0.75/8;9H;9H;Not assigned;12:34:31;200082140;29;23;0;3;1;1.000
150437;7522401876;5;1000050643;SHUNT TRIP INRS 110V-60;9H;9H;Not assigned;12:34:31;200082140;27;23;0;3;1;10
150437;7522401889;6;1000015767;SHUNT TRIP INRS 220V-50;9H;9H;Not assigned;11:26:15;200075379;29;23;0;3;1;10
150437;7522401928;7;1000471830;SHUNT TRIP INRS 415V-50;9H;9H;Not assigned;11:26:15;200075379;28;23;0;3;1;10
150437;8212027129;8;1000086804;mnx with grey cover pcm125/125g;9H;9H;Not assigned;12:00:06;200023689;27;23;0;3;1;8
150437;8212027129;9;1000086804;mnx with grey cover pcm125/125g;9H;9H;Not assigned;12:34:31;200082140;27;23;0;3;1;2
150439;5422201356;4;1000505962;MCB SUPP PROTECTOR 1 A 1492-SPM1C010;9J;9J;Not assigned;12:29:54;200025471;27;23;0;4;1;5
150439;5424577693;3;1000434929;M12 FEMALE CONNECTOR 90° WITH CABLE;9J;9J;Not assigned;11:02:03;200072120;28;23;0;4;1;10
150439;7624801361;2;1000475273;SENSAGUARD, RECTANGULAR 10M INDI.;9J;9J;Not assigned;12:12:30;200014175;27;23;0;4;1;2
150439;7624801361;5;1000475273;SENSAGUARD, RECTANGULAR 10M INDI.;9J;9J;Not assigned;12:12:30;200014175;27;23;0;4;1;2
150439;7624801361;6;1000475273;SENSAGUARD, RECTANGULAR 10M INDI.;9J;9J;Not assigned;12:12:30;200014175;27;23;0;4;1;4
150439;7624811102;7;1000475396;LIFELINE 4 SS 75 - 125 M WIRE 2NC + 2NO;9J;9J;Not assigned;12:29:54;200025471;28;23;0;4;1;4
150441;2121101242;1;1000223033;TERMINAL M6/8 GREY;1Y;1Y;Not assigned;11:23:29;200020887;28;10;0;5;1;2
150441;2324500006;3;1000408785;COIL 115V 60HZ 9W DIN SPADE 042N7522;1Y;1Y;Not assigned;11:23:29;200020887;27;10;0;5;1;3
150441;2324503375;5;1000408890;SPARE PART ARMATURE;1Y;1Y;Not assigned;11:23:29;200020887;27;10;0;5;1;200
150441;2324503579;6;1000408907;BA220B COIL 9 W FOR 13,5MM ANKER;1Y;1Y;Not assigned;10:39:47;200004210;28;10;0;5;1;50
150441;2324503579;7;1000408907;BA220B COIL 9 W FOR 13,5MM ANKER;1Y;1Y;Not assigned;10:39:55;200025039;28;10;0;5;1;50
150441;2324503579;8;1000408907;BA220B COIL 9 W FOR 13,5MM ANKER;1Y;1Y;Not assigned;10:37:19;200004137;28;10;0;5;1;50
150441;2324503579;9;1000408907;BA220B COIL 9 W FOR 13,5MM ANKER;1Y;1Y;Not assigned;10:38:14;200029315;28;10;0;5;1;50
150441;5483552219;10;1000459924;WIRE LIYV 0,14Q RED 100 SP;1Y;1Y;Not assigned;11:23:29;200020887;27;10;0;5;1;600
150441;5483552222;11;1000459925;WIRE LIYV 0,14Q GREEN 100 SP;1Y;1Y;Not assigned;11:23:29;200020887;27;10;0;5;1;1.000
150441;7613023024;2;1000054842;LOCK NUT M20 BRASS;1Y;1Y;Not assigned;11:23:29;200020887;25;10;0;5;1;200
150441;822003353;4;1000474673;INDUSTR. RELAY 7A, 4CO, 24VAC LED;1Y;1Y;Not assigned;11:23:29;200020887;28;10;0;5;1;3
150444;500104574;1;1000778159;Fibia-59594  STRØMFORS. F.PTP PON CU CPE;9F;9F;Not assigned;12:50:15;200015923;27;23;0;2;1;70
150444;500104574;2;1000778159;Fibia-59594  STRØMFORS. F.PTP PON CU CPE;9F;9F;Not assigned;12:53:17;200090226;27;23;0;2;1;30
150445;5437700127;6;1000736258;SCREW SET M8X20MM EZ;9J;9J;Not assigned;11:35:44;200025444;27;23;0;19;1;500
150445;837101091;8;1000736242;CLAMPING PIECE FOR MESHTRAY EZ;9J;9J;Not assigned;11:35:43;200025444;27;23;0;19;1;10
150447;813104122;4;1200006039;GLAND M20 (8-13) 7035;8U;8U;74;11:04:46;200050665;25;16;1;1;1;2
150447;818100202;3;1000316798;SAFETY SWITCH IP54 16A 3P+N+PE;8U;8U;74;11:04:46;200050665;21;16;1;1;1;1
150448;261241666;2;1000710350;REMT FLUSH ACT TYPE 10 PN DUAL W-CHR;4E;4E;64;11:18:37;200054294;28;8;1;2;1;1
150449;1914425657;41;1000405356;DRAWING POCKET, COMPLETE.;3B;3B;70;14:53:13;200051756;27;18;4;5;1;4
150449;2121102034;34;1000223170;TRIPLE TERMINAL D2,5/6.DA GREY;3B;3B;70;11:19:53;200072313;28;18;4;5;1;30
150449;2121104702;36;1000406988;TRIPLE TERMINAL D2,5/6.DAL GREY;3B;3B;70;11:19:53;200072313;28;18;4;5;1;75
150449;2121105484;35;1000223171;TRIPLE ENDPLATE FED3E GREY;3B;3B;70;11:19:53;200072313;29;18;4;5;1;20
150449;2619711571;40;1000410858;N-/PE-TERMINAL CONTINUOUS UP TO 32A 3LD2;3B;3B;70;11:19:53;200072313;28;18;4;5;1;7
150449;5423501039;30;1000432583;FRAME 55X55 FOR H.COUNT 48X48MM;3B;3B;70;14:53:13;200051756;29;18;4;5;1;3
150449;5423501152;29;1000432592;HOUR COUNTER BW 40.18 12-48DC;3B;3B;70;11:19:53;200072313;28;18;4;5;1;3
150449;5424570195;39;1000434180;EXACT12, 8XM12, 5-POLE, MOULDED CABLE;3B;3B;70;11:19:53;200072313;28;18;4;5;1;3
150449;5428330247;12;1000444516;HAN B BASE PANEL 2 LEVERS;3B;3B;70;11:19:53;200072313;28;18;4;5;1;3
150449;5463430047;37;1000455303;MICO ELECTRONIC AUXILIARY CIRCUIT, 4 CHA;3B;3B;70;14:53:13;200051756;29;18;4;5;1;4
150449;5463430241;19;1000455323;MDD DC/DC-CONVERTOR SWITCH MODE;3B;3B;70;14:53:13;200051756;27;18;4;5;1;3
150449;7517803780;10;1000048402;POTENTIOMETER OP. HEAD ZB4BD912;3B;3B;70;14:53:13;200051756;29;18;4;5;1;3
150449;7517804967;11;1000028158;MUSHROOMM PB HEAD ZB4BS844;3B;3B;70;11:19:53;200072313;28;18;4;5;1;3
150449;7517807812;9;1000003516;XB4B FIXING BASE;3B;3B;70;14:53:13;200051756;25;18;4;5;1;20
150449;7517807825;31;1000084366;CONTACT ELEMENT 1NO ZBE101;3B;3B;70;14:53:13;200051756;21;18;4;5;1;30
150449;7517807935;21;1000046210;LAMP BODY 24V AC/DC ZBVB1 WHITE;3B;3B;70;14:53:13;200051756;29;18;4;5;1;7
150449;7517807951;20;1000031327;LAMP BODY 24V AC/DC ZBVB4 RED;3B;3B;70;14:53:13;200051756;29;18;4;5;1;5
150449;7517807964;22;1000029693;LAMP BODY 24V AC/DC ZBVB5 YELLO;3B;3B;70;14:53:13;200051756;29;18;4;5;1;3
150449;7517807977;23;1000008882;LAMP BODY 24V AC/DC ZBVB6 BLUE;3B;3B;70;14:53:13;200051756;29;18;4;5;1;4
150449;7517808316;32;1000072245;DOUBLE 1NO+1NC CONTACT;3B;3B;70;14:53:13;200051756;29;18;4;5;1;3
150449;7517810728;7;1000471198;PUSHBUTTON WITH BOOT GREEN;3B;3B;70;14:53:13;200051756;29;18;4;5;1;3
150449;7517810731;8;1000471199;PUSHBUTTON WITH BOOT RED;3B;3B;70;14:53:13;200051756;29;18;4;5;1;3
150449;7522101299;15;1000013721;TERMINAL BLOCK GV1G09;3B;3B;70;11:19:53;200072313;28;18;4;5;1;3
150449;7522105363;18;1000077305;MAGNETIC CIRCUIT BREAKER 10A 100KA /415V;3B;3B;70;11:19:53;200072313;29;18;4;5;1;3
150449;7522109880;16;1000085092;BUSBAR T/GV2 GV2-G245;3B;3B;70;14:53:13;200051756;29;18;4;5;1;3
150449;7522402697;17;1000067119;MOTOR CIRCUIT BREAKER 1,6-2,5A GV2ME07;3B;3B;70;14:53:13;200051756;21;18;4;5;1;3
150449;7522402833;26;1000029038;MOTOR STARTER. 17-23A GV2ME21;3B;3B;70;14:53:13;200051756;29;18;4;5;1;2
150449;7522403573;27;1000065107;AUX. CONTACTOR 2NO LADN20;3B;3B;70;14:53:13;200051756;29;18;4;5;1;2
150449;7522408219;28;1000056139;CONTACTOR 18A 24V DC LC1D18BD;3B;3B;70;14:53:13;200051756;29;18;4;5;1;3
150449;7523005022;3;1000004875;ZELIO 12I/8O REL NO CLOC 24VDC SR2A201BD;3B;3B;70;11:19:53;200072313;28;18;4;5;1;3
150449;7524656658;14;1000007845;FIXING BRACKET XSZB108;3B;3B;70;14:53:13;200051756;29;18;4;5;1;5
150449;7524681209;38;1000043064;M12 ANGLE CONNECT. 4 PINS XZCC12MCM40B;3B;3B;70;14:53:13;200051756;29;18;4;5;1;23
150449;7524705279;1;1000013110;PROXIMITY SENSOR M8 XS608B1PAM12;3B;3B;70;14:53:13;200051756;29;18;4;5;1;2
150449;7524705444;2;1000053524;PROXIMITY SENSOR M12 XS612B1PAL2;3B;3B;70;11:19:53;200072313;28;18;4;5;1;10
150449;7613020124;6;1000226039;GLAND M32 (14-21) EMC BRASS;3B;3B;70;14:53:13;200051756;29;18;4;5;1;5
150449;7613023040;5;1000027946;LOCK NUT M32 BRASS;3B;3B;70;11:19:53;200072313;28;18;4;5;1;10
150449;7921121582;4;1000050999;CROSS CONNECTION Q10, 10-POLE;3B;3B;70;14:53:13;200051756;29;18;4;5;1;30
150449;822003492;25;1000681339;COMPLET RELAY 8A 2C/O 24VDC;3B;3B;70;11:19:53;200072313;28;18;4;5;1;12
150449;8737930005;13;1000183245;CAT30PG - SNAP-IN WALL HANGER SUPPORT;3B;3B;70;11:19:53;200072313;28;18;4;5;1;50
150449;9623017073;24;1000140567;Multifunction Timer, 7 Func. DMB51CM24;3B;3B;70;11:19:53;200072313;28;18;4;5;1;3
150449;9624017658;33;1000140833;DC Solid State Relay for PCB mounting;3B;3B;70;14:53:13;200051756;29;18;4;5;1;6
150451;2122721317;1;1000003176;MCB 1P+N C2A  6KA S201;1Y;1Y;Not assigned;11:00:00;200013936;29;10;1;1;1;4
150451;7912290655;2;1000478093;BOX AS ALUMINIUM 100X100X80MM;1Y;1Y;Not assigned;11:00:00;200013936;27;10;1;1;1;4
150452;5424580224;21;1000435180;M8 FEMALE CONNECTOR 90° WITH CABLE;2C;2C;17;12:28:14;200020893;28;12;0;4;1;10
150452;5424580884;20;1000435246;M8 FEMALE CONNECTOR STRAIGHT WITH CABLE;2C;2C;17;12:28:14;200020893;28;12;0;4;1;10
150452;6839000013;2;1000469261;INSULATING TAPE 15MMX10M BLACK;2C;2C;17;14:27:54;200029360;21;12;0;4;1;20
150452;7613020483;16;1000049392;GLAND M12 (3-6) BRASS;2C;2C;17;12:28:14;200020893;28;12;0;4;1;10
150452;7613020496;13;1000018030;GLAND M16 (5-9) BRASS;2C;2C;17;12:28:14;200020893;28;12;0;4;1;10
150452;7613023024;12;1000054842;LOCK NUT M20 BRASS;2C;2C;17;12:28:14;200020893;25;12;0;4;1;50
150452;7613023037;11;1000075244;LOCK NUT M25 BRASS;2C;2C;17;14:27:54;200029360;21;12;0;4;1;50
150452;7613023040;14;1000027946;LOCK NUT M32 BRASS;2C;2C;17;12:28:14;200020893;28;12;0;4;1;50
150452;7613025349;15;1000474154;SCREW PLUG M20X1,5         PA;2C;2C;17;12:28:14;200020893;28;12;0;4;1;20
150452;7921030589;10;1000204646;cable markers white TM-I 20 MC;2C;2C;17;14:27:54;200029360;29;12;0;4;1;1.200
150452;7921138012;17;1000001653;END BRACKET         EW35;2C;2C;17;14:27:54;200029360;25;12;0;4;1;20
150452;7921138012;18;1000001653;END BRACKET         EW35;2C;2C;17;12:28:14;200020893;25;12;0;4;1;20
150452;7921181221;19;1000086903;WAP-WDU 2,5 106000 END-AND PARTIT. PLATE;2C;2C;17;14:27:54;200029360;29;12;0;4;1;20
150452;821101573;4;1000389679;ENDTERMINAL YELLOW 1.0MM/8.2;2C;2C;17;14:27:54;200029360;29;12;0;4;1;200
150452;821101586;3;1000389680;ENDTERMINAL RED 1.5MM/8.2;2C;2C;17;12:28:14;200020893;29;12;0;4;1;500
150452;821101609;5;1000389682;ENDTERMINAL GREY 4.0MM/9.0;2C;2C;17;14:27:54;200029360;29;12;0;4;1;200
150452;821101609;6;1000389682;ENDTERMINAL GREY 4.0MM/9.0;2C;2C;17;14:27:54;200029360;29;12;0;4;1;200
150452;839101523;7;1000745222;CABLE TIE, BLACK, UV RESISTANT, 4,8X300M;2C;2C;17;10:50:57;200062418;25;12;0;4;1;1.000
150452;839101594;8;1000745229;CABLE TIE, BLACK, UV RESISTANT 2,5X100MM;2C;2C;17;14:27:54;200029360;25;12;0;4;1;1.500
150452;839101659;9;1000745235;CABLE TIE, BLACK, UV RESISTANT, 4,8X188M;2C;2C;17;12:28:14;200020893;25;12;0;4;1;1.000
150452;8728010125;1;1000436918;100 SERIES - TRASPARENT SLEEVE 103/15;2C;2C;17;14:27:54;200029360;27;12;0;4;1;1.000
150455;7921033146;1;1000735999;TERMINAL BLOCK WPD 106 1X70/2X25+3X16 GY;8Q;8Q;64;11:37:13;200072120;27;8;1;0;1;2
150457;2686037848;13;1000347871;SM 1223 16DI/16DO DC 24V 0.5A;2R;2R;48;15:01:32;200024609;28;20;1;5;1;1
150457;2686038261;12;1000413977;S7-1200 1214 14DI/10DOT/2AI 24D;2R;2R;48;15:01:32;200024609;27;20;1;5;1;1
150457;3322069768;38;1000343945;INDUSTRIAL RCCB IID;2R;2R;48;15:01:32;200024609;25;20;1;5;1;1
150457;3417504219;7;1000420041;DIN RAIL SOCKET DANISH STD;2R;2R;48;15:01:32;200024609;21;20;1;5;1;1
150457;5417248764;1;1000427127;LOAD SWITCH 194E-E63-1753-6G;2R;2R;48;15:01:32;200024609;27;20;1;5;1;1
150457;5417252608;2;1000427371;NEUTRAL TERMINAL 194E-E63-TN;2R;2R;48;15:01:32;200024609;27;20;1;5;1;1
150457;5418521011;11;1000262481;CEE Walloutlet H6/400/16/5 11909;2R;2R;48;15:01:32;200024609;21;20;1;5;1;2
150457;5421218094;36;1000227119;16 square mm Terminal Block 1492-J16;2R;2R;48;15:01:32;200024609;28;20;1;5;1;4
150457;5421219035;37;1000227131;16 square mm Terminal Block 1492-JG16;2R;2R;48;15:01:32;200024609;28;20;1;5;1;4
150457;5421220396;32;1000429274;2,5 SQUARE MM BLOCK SPRING 1492-L3T;2R;2R;48;15:01:32;200024609;28;20;1;5;1;100
150457;5421221696;33;1000429367;1,5 SQUARE MM BLOCK SPRING 1492-LS2-3;2R;2R;48;10:54:56;200026494;28;20;1;5;1;50
150457;5421221735;34;1000429371;2,5 SQUARE MM BLOCK SPRING 1492-LS2-B;2R;2R;48;15:01:32;200024609;28;20;1;5;1;50
150457;5421221748;35;1000429372;1,5 SQUARE MM BLOCK SPRING 1492-LS2-BR;2R;2R;48;15:01:32;200024609;29;20;1;5;1;50
150457;5421224033;31;1000227162;TERMINAL BLOCK END 1492-ERL35;2R;2R;48;15:01:32;200024609;21;20;1;5;1;40
150457;5422268108;5;1000230221;CIRCUIT-BREAKER 140M-C2E-C16;2R;2R;48;15:01:32;200024609;29;20;1;5;1;2
150457;5422268247;3;1000230234;CIRCUIT-BREAKER 140M-F8E-C32;2R;2R;48;15:01:32;200024609;27;20;1;5;1;2
150457;5422268632;4;1000230237;AUX CONTACT BLOCK 140M-C-ASA11;2R;2R;48;15:01:32;200024609;28;20;1;5;1;4
150457;5422298220;39;1000227369;Contactor 100-K09ZJ01;2R;2R;48;15:01:32;200024609;27;20;1;5;1;4
150457;5422525346;6;1000105967;MCB 1P+N C4A 10KA;2R;2R;48;15:01:32;200024609;27;20;1;5;1;1
150457;5422525359;8;1000316790;MCB 1P+N C6A 10KA;2R;2R;48;15:01:32;200024609;27;20;1;5;1;1
150457;5422525375;9;1000431858;MCB 1P+N C13A 10KA;2R;2R;48;15:01:32;200024609;25;20;1;5;1;1
150457;5422526280;40;1000106006;MCB 3P+N C16A 10KA;2R;2R;48;15:01:32;200024609;25;20;1;5;1;1
150457;7512446922;29;1000317663;Plinth side panel 200x400;2R;2R;48;15:01:32;200024609;27;20;1;5;1;1
150457;7517803421;16;1000065796;PUSHBUTTON OPERATOR HEAD BLUE ZB4BA6;2R;2R;48;15:01:32;200024609;29;20;1;5;1;1
150457;7517803641;19;1000061588;EC TO R SWITCH HEAD 2 POSITIONS DIAM;2R;2R;48;15:01:32;200024609;28;20;1;5;1;1
150457;7517804967;14;1000028158;MUSHROOMM PB HEAD ZB4BS844;2R;2R;48;15:01:32;200024609;28;20;1;5;1;1
150457;7517805034;23;1000059182;24 V LED PILOT LIGHT BODY ZB4BVB1;2R;2R;48;15:01:32;200024609;29;20;1;5;1;2
150457;7517805076;27;1000060692;24 V LED PILOT LIGHT BODY ZB4BVB4;2R;2R;48;15:01:32;200024609;29;20;1;5;1;1
150457;7517805092;25;1000086794;24 V LED PILOT LIGHT BODY ZB4BVB5;2R;2R;48;15:01:32;200024609;29;20;1;5;1;1
150457;7517805380;28;1000076190;PILOT LIGHT HEAD RED;2R;2R;48;15:01:32;200024609;29;20;1;5;1;1
150457;7517805403;26;1000028039;PILOT LIGHT HEAD YELLOW;2R;2R;48;15:01:32;200024609;29;20;1;5;1;1
150457;7517807249;20;1000054914;ILLUMINATED PB HE ZB4BW313;2R;2R;48;15:01:32;200024609;29;20;1;5;1;1
150457;7517807812;15;1000003516;XB4B FIXING BASE;2R;2R;48;15:01:32;200024609;25;20;1;5;1;10
150457;7517808329;24;1000050227;PILOT LIGHT HEAD WHITE;2R;2R;48;15:01:32;200024609;29;20;1;5;1;1
150457;7517808439;18;1000077141;PUSHBUTTON WHITE W/ARROW;2R;2R;48;15:01:32;200024609;29;20;1;5;1;2
150457;7517809218;17;1000027180;LEGEND CARRIER ZBZ33;2R;2R;48;15:01:32;200024609;28;20;1;5;1;10
